endotype	collection	gene_set	overlap_size	signature_size_in_universe	gene_set_size_in_universe	universe_size	overlap_fraction	fold_enrichment	pvalue	leading_genes	fdr
endotype_3	Reactome 2022	Peptide Ligand-Binding Receptors R-HSA-375276	3	60	25	800	0.05	1.6	0.28713451492416653	C3,C5,KNG1	0.6184349637858445
endotype_3	Reactome 2022	Asparagine N-linked Glycosylation R-HSA-446203	2	60	15	800	0.03333333333333333	1.7777777777777777	0.31193533907967513	CTSZ,SERPINA1	0.6184349637858445
endotype_3	Reactome 2022	BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	RXRA	0.6184349637858445
endotype_3	Reactome 2022	EGR2 And SOX10-mediated Initiation Of Schwann Cell Myelination R-HSA-9619665	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	GJB1	0.6184349637858445
endotype_3	Reactome 2022	Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	C3	0.6184349637858445
endotype_3	Reactome 2022	Interleukin-12 Signaling R-HSA-9020591	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	HNRNPA2B1	0.6184349637858445
endotype_3	Reactome 2022	LDL Clearance R-HSA-8964038	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	APOB	0.6184349637858445
endotype_3	Reactome 2022	Nuclear Events Stimulated By ALK Signaling In Cancer R-HSA-9725371	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	FN1	0.6184349637858445
endotype_3	Reactome 2022	Nuclear Signaling By ERBB4 R-HSA-1251985	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	APOE	0.6184349637858445
endotype_3	Reactome 2022	Regulation Of Insulin Secretion R-HSA-422356	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	SLC2A2	0.6184349637858445
endotype_3	Reactome 2022	Signaling By NODAL R-HSA-1181150	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	PCSK6	0.6184349637858445
endotype_3	Reactome 2022	Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	1	60	5	800	0.016666666666666666	2.6666666666666665	0.32350159754082997	APOE	0.6184349637858445
endotype_3	Reactome 2022	Peptide Hormone Metabolism R-HSA-2980736	2	60	16	800	0.03333333333333333	1.6666666666666667	0.3405595534738502	CTSD,CTSZ	0.6184349637858445
endotype_3	Reactome 2022	Class A/1 (Rhodopsin-like Receptors) R-HSA-373076	3	60	28	800	0.05	1.4285714285714286	0.3514137741281604	C3,C5,KNG1	0.6184349637858445
endotype_3	MSigDB Hallmark 2020	Adipogenesis	2	60	17	800	0.03333333333333333	1.5686274509803924	0.3688332672836068	APOE,C3	0.6184349637858445
endotype_3	Reactome 2022	Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340	2	60	17	800	0.03333333333333333	1.5686274509803924	0.3688332672836068	PCK1,RXRA	0.6184349637858445
endotype_3	MSigDB Hallmark 2020	Hypoxia	3	60	29	800	0.05	1.3793103448275863	0.37281509841523774	IGFBP3,PCK1,SELENBP1	0.6184349637858445
endotype_3	Reactome 2022	Cytoprotection By HMOX1 R-HSA-9707564	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	RXRA	0.6184349637858445
endotype_3	Reactome 2022	Digestion And Absorption R-HSA-8963743	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	SLC2A2	0.6184349637858445
endotype_3	Reactome 2022	Estrogen-dependent Gene Expression R-HSA-9018519	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	CTSD	0.6184349637858445
endotype_3	Reactome 2022	Glucose Metabolism R-HSA-70326	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	PCK1	0.6184349637858445
endotype_3	Reactome 2022	Growth Hormone Receptor Signaling R-HSA-982772	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	GHR	0.6184349637858445
endotype_3	Reactome 2022	Muscle Contraction R-HSA-397014	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	TTR	0.6184349637858445
endotype_3	MSigDB Hallmark 2020	Pancreas Beta Cells	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	SLC2A2	0.6184349637858445
endotype_3	Reactome 2022	Pyruvate Metabolism And Citric Acid (TCA) Cycle R-HSA-71406	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	RXRA	0.6184349637858445
endotype_3	Reactome 2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	FN1	0.6184349637858445
endotype_3	Reactome 2022	Signaling By Retinoic Acid R-HSA-5362517	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	RXRA	0.6184349637858445
endotype_3	Reactome 2022	Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	RXRA	0.6184349637858445
endotype_3	Reactome 2022	trans-Golgi Network Vesicle Budding R-HSA-199992	1	60	6	800	0.016666666666666666	2.2222222222222223	0.3745580807452957	CTSZ	0.6184349637858445
endotype_3	MSigDB Hallmark 2020	p53 Pathway	3	60	30	800	0.05	1.3333333333333333	0.3941023069797874	CTSD,HINT1,RXRA	0.6459432933912612
endotype_3	Reactome 2022	Interleukin-12 Family Signaling R-HSA-447115	1	60	7	800	0.016666666666666666	1.9047619047619047	0.42182069429099117	HNRNPA2B1	0.6607540945537205
endotype_3	MSigDB Hallmark 2020	Pperoxisome	1	60	7	800	0.016666666666666666	1.9047619047619047	0.42182069429099117	TTR	0.6607540945537205
endotype_3	Reactome 2022	Signaling By ERBB4 R-HSA-1236394	1	60	7	800	0.016666666666666666	1.9047619047619047	0.42182069429099117	APOE	0.6607540945537205
endotype_3	Reactome 2022	mRNA Splicing - Major Pathway R-HSA-72163	1	60	7	800	0.016666666666666666	1.9047619047619047	0.42182069429099117	HNRNPA2B1	0.6607540945537205
endotype_3	Reactome 2022	Disease R-HSA-1643685	13	60	161	800	0.21666666666666667	1.0766045548654244	0.4324725212487367	ABCG5,APOA1,C3,F12,F9,FGA,FGB,FGG,FN1,KLKB1,SERPING1,SLC2A2,TTR	0.6758640332073281
endotype_3	MSigDB Hallmark 2020	Myogenesis	2	60	20	800	0.03333333333333333	1.3333333333333333	0.45056098296222147	IGFBP3,SCD	0.6786572047472851
endotype_3	Reactome 2022	Activation Of Matrix Metalloproteinases R-HSA-1592389	3	60	33	800	0.05	1.2121212121212122	0.45676537194748035	COL18A1,KLKB1,PLG	0.6786572047472851
endotype_3	MSigDB Hallmark 2020	Androgen Response	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	SCD	0.6786572047472851
endotype_3	Reactome 2022	FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	PCK1	0.6786572047472851
endotype_3	Reactome 2022	Integration Of Energy Metabolism R-HSA-163685	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	SLC2A2	0.6786572047472851
endotype_3	Reactome 2022	Laminin Interactions R-HSA-3000157	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	COL18A1	0.6786572047472851
endotype_3	Reactome 2022	Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	HNRNPA2B1	0.6786572047472851
endotype_3	Reactome 2022	RHO GTPase Effectors R-HSA-195258	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	KLKB1	0.6786572047472851
endotype_3	Reactome 2022	Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	RXRA	0.6786572047472851
endotype_3	Reactome 2022	mRNA Splicing R-HSA-72172	1	60	8	800	0.016666666666666666	1.6666666666666667	0.46556692170907504	HNRNPA2B1	0.6786572047472851
endotype_3	Reactome 2022	GPCR Downstream Signaling R-HSA-388396	3	60	34	800	0.05	1.1764705882352942	0.4771053475746007	C3,C5,KNG1	0.6850743452353242
endotype_3	Reactome 2022	GPCR Ligand Binding R-HSA-500792	3	60	34	800	0.05	1.1764705882352942	0.4771053475746007	C3,C5,KNG1	0.6850743452353242
endotype_3	MSigDB Hallmark 2020	IL-2/STAT5 Signaling	2	60	22	800	0.03333333333333333	1.2121212121212122	0.5017525803625174	CTSZ,SERPINC1	0.7114403212469385
endotype_3	MSigDB Hallmark 2020	Glycolysis	2	60	23	800	0.03333333333333333	1.1594202898550725	0.5262135787105195	CYB5A,IGFBP3	0.7261363655474552
endotype_3	Reactome 2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	4	60	50	800	0.06666666666666667	1.0666666666666667	0.5269845065869091	FGA,FGB,FGG,FN1	0.7261363655474552
endotype_3	Reactome 2022	Circadian Clock R-HSA-400253	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	RXRA	0.7261363655474552
endotype_3	Reactome 2022	Formation Of Cornified Envelope R-HSA-6809371	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	PCSK6	0.7261363655474552
endotype_3	Reactome 2022	Metabolism Of Amino Acids And Derivatives R-HSA-71291	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	TDO2	0.7261363655474552
endotype_3	Reactome 2022	Mitochondrial Biogenesis R-HSA-1592230	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	RXRA	0.7261363655474552
endotype_3	MSigDB Hallmark 2020	Myc Targets V1	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	HNRNPA2B1	0.7261363655474552
endotype_3	Reactome 2022	SLC-mediated Transmembrane Transport R-HSA-425407	1	60	10	800	0.016666666666666666	1.3333333333333333	0.5435217140928125	SLC2A2	0.7261363655474552
endotype_3	MSigDB Hallmark 2020	Interferon Gamma Response	2	60	24	800	0.03333333333333333	1.1111111111111112	0.5498775268608017	CFB,SERPING1	0.7302721305345035
endotype_3	Reactome 2022	Cargo Recognition For Clathrin-Mediated Endocytosis R-HSA-8856825	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	APOB	0.7331024888114884
endotype_3	Reactome 2022	Cell Recruitment (Pro-Inflammatory Response) R-HSA-9664424	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	C3	0.7331024888114884
endotype_3	Reactome 2022	FOXO-mediated Transcription R-HSA-9614085	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	PCK1	0.7331024888114884
endotype_3	Reactome 2022	Keratinization R-HSA-6805567	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	PCSK6	0.7331024888114884
endotype_3	Reactome 2022	Protein Localization R-HSA-9609507	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	CYB5A	0.7331024888114884
endotype_3	Reactome 2022	Signaling By MET R-HSA-6806834	1	60	11	800	0.016666666666666666	1.2121212121212122	0.578190950997156	HPN	0.7331024888114884
endotype_3	Reactome 2022	Extracellular Matrix Organization R-HSA-1474244	9	60	123	800	0.15	0.9756097560975611	0.5927428115517608	COL18A1,CTSD,FGA,FGB,FGG,FN1,KLKB1,PLG,TTR	0.7498446196858266
endotype_3	MSigDB Hallmark 2020	Cholesterol Homeostasis	1	60	12	800	0.016666666666666666	1.1111111111111112	0.6102676847616304	SCD	0.7594442299255845
endotype_3	Reactome 2022	Clathrin-mediated Endocytosis R-HSA-8856828	1	60	12	800	0.016666666666666666	1.1111111111111112	0.6102676847616304	APOB	0.7594442299255845
endotype_3	Reactome 2022	Generic Transcription Pathway R-HSA-212436	5	60	70	800	0.08333333333333333	0.9523809523809523	0.6196775173183289	APOE,IGFBP3,NR1H4,PCK1,RXRA	0.7683086561585184
endotype_3	Reactome 2022	Signaling By GPCR R-HSA-372790	3	60	42	800	0.05	0.9523809523809524	0.6255141110271711	C3,C5,KNG1	0.7726939018570937
endotype_3	Reactome 2022	Citric Acid (TCA) Cycle And Respiratory Electron Transport R-HSA-1428517	1	60	13	800	0.016666666666666666	1.0256410256410258	0.6399427341452629	RXRA	0.783317882232453
endotype_3	Reactome 2022	G Alpha (Q) Signaling Events R-HSA-416476	1	60	13	800	0.016666666666666666	1.0256410256410258	0.6399427341452629	KNG1	0.783317882232453
endotype_3	Reactome 2022	Collagen Degradation R-HSA-1442490	2	60	29	800	0.03333333333333333	0.9195402298850576	0.6557881639888165	COL18A1,CTSD	0.799799720872023
endotype_3	Reactome 2022	RNA Polymerase II Transcription R-HSA-73857	5	60	73	800	0.08333333333333333	0.9132420091324202	0.6585494100067051	APOE,IGFBP3,NR1H4,PCK1,RXRA	0.801712325225554
endotype_3	Reactome 2022	Cellular Response To Chemical Stress R-HSA-9711123	1	60	14	800	0.016666666666666666	0.9523809523809523	0.667393097488699	RXRA	0.8037422249326267
endotype_3	MSigDB Hallmark 2020	Fatty Acid Metabolism	1	60	14	800	0.016666666666666666	0.9523809523809523	0.667393097488699	TDO2	0.8037422249326267
endotype_3	Reactome 2022	Non-integrin membrane-ECM Interactions R-HSA-3000171	1	60	14	800	0.016666666666666666	0.9523809523809523	0.667393097488699	TTR	0.8037422249326267
endotype_3	Reactome 2022	Gene Expression (Transcription) R-HSA-74160	5	60	75	800	0.08333333333333333	0.8888888888888888	0.6830751536181547	APOE,IGFBP3,NR1H4,PCK1,RXRA	0.8211565352976744
endotype_3	MSigDB Hallmark 2020	Oxidative Phosphorylation	1	60	15	800	0.016666666666666666	0.8888888888888888	0.692782937375058	CYB5A	0.8225267383675601
endotype_3	Reactome 2022	Signaling By NTRKs R-HSA-166520	1	60	15	800	0.016666666666666666	0.8888888888888888	0.692782937375058	PCSK6	0.8225267383675601
endotype_3	Reactome 2022	Cellular Responses To Stimuli R-HSA-8953897	3	60	47	800	0.05	0.851063829787234	0.7028869956119975	APOA1,APOB,RXRA	0.8275644829540934
endotype_3	Reactome 2022	Cellular Responses To Stress R-HSA-2262752	3	60	47	800	0.05	0.851063829787234	0.7028869956119975	APOA1,APOB,RXRA	0.8275644829540934
endotype_3	Reactome 2022	ESR-mediated Signaling R-HSA-8939211	1	60	16	800	0.016666666666666666	0.8333333333333334	0.7162644963018051	CTSD	0.8313121615109033
endotype_3	MSigDB Hallmark 2020	KRAS Signaling Dn	1	60	16	800	0.016666666666666666	0.8333333333333334	0.7162644963018051	C5	0.8313121615109033
endotype_3	Reactome 2022	Transcriptional Regulation By TP53 R-HSA-3700989	1	60	16	800	0.016666666666666666	0.8333333333333334	0.7162644963018051	IGFBP3	0.8313121615109033
endotype_3	Reactome 2022	MHC Class II Antigen Presentation R-HSA-2132295	1	60	17	800	0.016666666666666666	0.7843137254901962	0.7379789481154425	CTSD	0.8377058329959077
endotype_3	Reactome 2022	Organelle Biogenesis And Maintenance R-HSA-1852241	1	60	17	800	0.016666666666666666	0.7843137254901962	0.7379789481154425	RXRA	0.8377058329959077
endotype_3	MSigDB Hallmark 2020	Estrogen Response Late	1	60	18	800	0.016666666666666666	0.7407407407407407	0.7580571896391634	SERPINA1	0.8434013765521817
endotype_3	Reactome 2022	Metabolism Of Carbohydrates R-HSA-71387	1	60	18	800	0.016666666666666666	0.7407407407407407	0.7580571896391634	PCK1	0.8434013765521817
endotype_3	Reactome 2022	Metabolism Of RNA R-HSA-8953854	1	60	18	800	0.016666666666666666	0.7407407407407407	0.7580571896391634	HNRNPA2B1	0.8434013765521817
endotype_3	Reactome 2022	Signaling By Rho GTPases R-HSA-194315	1	60	18	800	0.016666666666666666	0.7407407407407407	0.7580571896391634	KLKB1	0.8434013765521817
endotype_3	Reactome 2022	Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	1	60	18	800	0.016666666666666666	0.7407407407407407	0.7580571896391634	KLKB1	0.8434013765521817
endotype_3	Reactome 2022	Developmental Biology R-HSA-1266738	5	60	82	800	0.08333333333333333	0.8130081300813008	0.7597273002002591	GJB1,PCK1,PCSK6,RXRA,SLC2A2	0.8438623896439241
endotype_3	Reactome 2022	Signaling By PDGF R-HSA-186797	1	60	19	800	0.016666666666666666	0.7017543859649122	0.7766205766233707	PLG	0.8541555278083554
endotype_3	Reactome 2022	Degradation Of Extracellular Matrix R-HSA-1474228	4	60	70	800	0.06666666666666667	0.7619047619047619	0.7921048741390322	COL18A1,CTSD,KLKB1,PLG	0.865943572220394
endotype_3	Reactome 2022	Collagen Chain Trimerization R-HSA-8948216	1	60	20	800	0.016666666666666666	0.6666666666666666	0.7937816078686944	COL18A1	0.865943572220394
endotype_3	MSigDB Hallmark 2020	mTORC1 Signaling	1	60	21	800	0.016666666666666666	0.6349206349206349	0.809644561109564	SCD	0.8719249119641458
endotype_3	Reactome 2022	Signaling By Receptor Tyrosine Kinases R-HSA-9006934	4	60	73	800	0.06666666666666667	0.7305936073059361	0.819595259301179	APOE,HPN,PCSK6,PLG	0.8784178855668139
endotype_3	MSigDB Hallmark 2020	IL-6/JAK/STAT3 Signaling	1	60	26	800	0.016666666666666666	0.5128205128205129	0.8726334611062075	A2M	0.9234798202572779
endotype_3	Reactome 2022	Collagen Biosynthesis And Modifying Enzymes R-HSA-1650814	1	60	27	800	0.016666666666666666	0.4938271604938272	0.8825068362142534	COL18A1	0.9324600533584565
endotype_3	Reactome 2022	Leishmania Infection R-HSA-9658195	1	60	28	800	0.016666666666666666	0.47619047619047616	0.891626616068257	C3	0.9362079468716699
endotype_3	MSigDB Hallmark 2020	UV Response Dn	1	60	29	800	0.016666666666666666	0.4597701149425288	0.9000494179282371	RXRA	0.9377259051903494
endotype_3	Reactome 2022	Assembly Of Collagen Fibrils And Other Multimeric Structures R-HSA-2022090	1	60	31	800	0.016666666666666666	0.4301075268817204	0.9150099325624562	COL18A1	0.9488991893240286
endotype_3	Reactome 2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1	60	35	800	0.016666666666666666	0.38095238095238093	0.9386294397237139	FN1	0.9644632775142749
endotype_3	MSigDB Hallmark 2020	Apoptosis	1	60	36	800	0.016666666666666666	0.37037037037037035	0.9434428170002853	F2	0.9664536174149264
endotype_3	MSigDB Hallmark 2020	Inflammatory Response	1	60	38	800	0.016666666666666666	0.3508771929824561	0.9519826865693515	HPN	0.9707623146807348
endotype_3	Reactome 2022	Collagen Formation R-HSA-1474290	1	60	39	800	0.016666666666666666	0.3418803418803419	0.9557635773906624	COL18A1	0.9716688714168308
endotype_3	MSigDB Hallmark 2020	Epithelial Mesenchymal Transition	2	60	62	800	0.03333333333333333	0.4301075268817204	0.9578969742990682	FN1,IGFBP3	0.9716715635769158
endotype_3	Reactome 2022	Nervous System Development R-HSA-9675108	1	60	41	800	0.016666666666666666	0.3252032520325203	0.9624683370661837	GJB1	0.972599582719512
endotype_3	MSigDB Hallmark 2020	Allograft Rejection	1	60	43	800	0.016666666666666666	0.31007751937984496	0.9681712616435061	F2	0.9739686943479582
endotype_3	Reactome 2022	Cytokine Signaling In Immune System R-HSA-1280215	3	60	87	800	0.05	0.45977011494252873	0.9700009860841855	FN1,GHR,HNRNPA2B1	0.974350766290841
endotype_3	Reactome 2022	Signaling By Interleukins R-HSA-449147	2	60	70	800	0.03333333333333333	0.38095238095238093	0.9761415174301377	FN1,HNRNPA2B1	0.9790553727060485
endotype_3	Reactome 2022	Infectious Disease R-HSA-5663205	1	60	73	800	0.016666666666666666	0.18264840182648404	0.9974599467324803	C3	0.9974599467324803
