dataset_id	sample_id	signature	score
GSE135251	GSM3998231	CD16+Monocytes	-0.7692715624175203
GSE135251	GSM3998231	Macrophages C0	-1.4079641991858465
GSE135251	GSM3998231	Macrophages C1	-0.5077778907047692
GSE135251	GSM3998231	Macrophages C2	-0.2798851302838174
GSE135251	GSM3998231	Profibrotic Macrophages	-0.49736297895003434
GSE135251	GSM3998232	NASH signature	-2.0924523799539734
GSE135251	GSM3998232	Fibrosis signature	-1.6939199951502633
GSE135251	GSM3998232	NAFL signature	-0.7469299093054925
GSE135251	GSM3998232	Liver aging signature	-1.6823397967499625
GSE135251	GSM3998232	HSC TGF-beta signature	-0.07809606648047666
GSE135251	GSM3998232	Hepatocytes	-0.6986578942766217
GSE135251	GSM3998232	Cholangiocytes	-1.516907585308347
GSE135251	GSM3998232	B cells	0.22219812354782859
GSE135251	GSM3998232	CD4 T-cell signature	-0.7075236419729578
GSE135251	GSM3998232	CD8 T-cell signature	-1.0574114880224506
GSE135251	GSM3998232	Endothelial cells	-0.5147315810660507
GSE135251	GSM3998232	Kupffer cells	-1.4776473644747599
GSE135251	GSM3998232	Macrophages	-1.381194219008835
GSE135251	GSM3998232	Monocytes	-0.901624090945908
GSE135251	GSM3998232	NK cells	-0.854265341777479
GSE135251	GSM3998232	CD14+Monocytes	-2.059099044402799
GSE135251	GSM3998232	CD16+Monocytes	1.3718743716946677
GSE135251	GSM3998232	Macrophages C0	1.0143262427439224
GSE135251	GSM3998232	Macrophages C1	-1.5436966314422829
GSE135251	GSM3998232	Macrophages C2	-1.3725254887368377
GSE135251	GSM3998232	Profibrotic Macrophages	-0.5502449196222101
GSE135251	GSM3998233	NASH signature	1.8773910420469118
GSE135251	GSM3998233	Fibrosis signature	1.7624883093874524
GSE135251	GSM3998233	NAFL signature	0.6084929801094743
GSE135251	GSM3998233	Liver aging signature	0.4333411234160591
GSE135251	GSM3998233	HSC TGF-beta signature	1.6120661402677436
GSE135251	GSM3998233	Hepatocytes	-0.29585979305395127
GSE135251	GSM3998233	Cholangiocytes	1.292948923796448
GSE135251	GSM3998233	B cells	1.7941267394327098
GSE135251	GSM3998233	CD4 T-cell signature	2.2754825938601044
GSE135251	GSM3998233	CD8 T-cell signature	1.353110602448933
GSE135251	GSM3998233	Endothelial cells	1.5798931187579854
GSE135251	GSM3998233	Kupffer cells	-0.4959397796249483
GSE135251	GSM3998233	Macrophages	1.0391190934763135
GSE135251	GSM3998233	Monocytes	0.6306182003791817
GSE135251	GSM3998233	NK cells	0.3758996326852214
GSE135251	GSM3998233	CD14+Monocytes	0.320873998380957
GSE135251	GSM3998233	CD16+Monocytes	0.9687092077429008
GSE135251	GSM3998233	Macrophages C0	1.3027955049667979
GSE135251	GSM3998233	Macrophages C1	1.119395461364262
GSE135251	GSM3998233	Macrophages C2	1.7337312569156602
GSE135251	GSM3998233	Profibrotic Macrophages	1.32537817890871
GSE135251	GSM3998234	NASH signature	0.2985630641756593
GSE135251	GSM3998234	Fibrosis signature	0.11470490061170313
GSE135251	GSM3998234	NAFL signature	1.5712111690695776
GSE135251	GSM3998234	Liver aging signature	0.841495546917289
GSE135251	GSM3998234	HSC TGF-beta signature	0.621936835923379
GSE135251	GSM3998234	Hepatocytes	0.7523496989300172
GSE135251	GSM3998234	Cholangiocytes	0.13277697572709518
GSE135251	GSM3998234	B cells	0.5213040058828471
GSE135251	GSM3998234	CD4 T-cell signature	-0.35828978519407373
GSE135251	GSM3998234	CD8 T-cell signature	-0.2729504276567752
GSE135251	GSM3998234	Endothelial cells	-0.4564911191980361
GSE135251	GSM3998234	Kupffer cells	0.7980127387835528
GSE135251	GSM3998234	Macrophages	1.1679317664827953
GSE135251	GSM3998234	Monocytes	1.2204088478251616
GSE135251	GSM3998234	NK cells	-0.2699765768062853
GSE135251	GSM3998234	CD14+Monocytes	1.2437614357763647
GSE135251	GSM3998234	CD16+Monocytes	0.3919127154285573
GSE135251	GSM3998234	Macrophages C0	-0.3171412363665418
GSE135251	GSM3998234	Macrophages C1	0.7272688320919786
GSE135251	GSM3998234	Macrophages C2	1.1821704614970718
GSE135251	GSM3998234	Profibrotic Macrophages	1.495728063868943
GSE135251	GSM3998235	NASH signature	0.25305140324853787
GSE135251	GSM3998235	Fibrosis signature	0.2577013864687455
GSE135251	GSM3998235	NAFL signature	-0.11021684610582291
GSE135251	GSM3998235	Liver aging signature	0.8895800286279671
GSE135251	GSM3998235	HSC TGF-beta signature	-0.8278992409991641
GSE135251	GSM3998235	Hepatocytes	1.0780708749873913
GSE135251	GSM3998235	Cholangiocytes	-0.19973942118670993
GSE135251	GSM3998235	B cells	-0.32655548392582223
GSE135251	GSM3998235	CD4 T-cell signature	-0.30348516612443016
GSE135251	GSM3998235	CD8 T-cell signature	-0.3744000392771447
GSE135251	GSM3998235	Endothelial cells	-0.1269967016756439
GSE135251	GSM3998235	Kupffer cells	0.7506387227064111
GSE135251	GSM3998235	Macrophages	0.1668948722203859
GSE135251	GSM3998235	Monocytes	0.44355389668197803
GSE135251	GSM3998235	NK cells	-0.2141566150554845
GSE135251	GSM3998235	CD14+Monocytes	0.3515793180354566
GSE135251	GSM3998235	CD16+Monocytes	0.0375527940282068
GSE135251	GSM3998235	Macrophages C0	-0.13543905349939184
GSE135251	GSM3998235	Macrophages C1	-0.28634506465241616
GSE135251	GSM3998235	Macrophages C2	-0.3539619574842701
GSE135251	GSM3998235	Profibrotic Macrophages	-0.3675947315075168
GSE135251	GSM3998236	NASH signature	0.5350330758230669
GSE135251	GSM3998236	Fibrosis signature	0.3954039583763936
GSE135251	GSM3998236	NAFL signature	0.11272227549164346
GSE135251	GSM3998236	Liver aging signature	1.8306674865824837
GSE135251	GSM3998236	HSC TGF-beta signature	0.5067188236603798
GSE135251	GSM3998236	Hepatocytes	1.0743049175908836
GSE135251	GSM3998236	Cholangiocytes	-0.2788385096809073
GSE135251	GSM3998236	B cells	0.0361141871918908
GSE135251	GSM3998236	CD4 T-cell signature	-0.06119949390139033
GSE135251	GSM3998236	CD8 T-cell signature	-0.039694682432421385
GSE135251	GSM3998236	Endothelial cells	0.07033321169177843
GSE135251	GSM3998236	Kupffer cells	0.9876670374805392
GSE135251	GSM3998236	Macrophages	0.7290697277983313
GSE135251	GSM3998236	Monocytes	1.0028284832367713
GSE135251	GSM3998236	NK cells	-0.21297593249239138
GSE135251	GSM3998236	CD14+Monocytes	0.6215214779021903
GSE135251	GSM3998236	CD16+Monocytes	0.881976845940046
GSE135251	GSM3998236	Macrophages C0	0.6216452819438727
GSE135251	GSM3998236	Macrophages C1	0.3001424174737234
GSE135251	GSM3998236	Macrophages C2	0.370229263146904
GSE135251	GSM3998236	Profibrotic Macrophages	-0.039967641905938
GSE135251	GSM3998237	NASH signature	0.05573040671796565
GSE135251	GSM3998237	Fibrosis signature	-0.06642671429043
GSE135251	GSM3998237	NAFL signature	1.307353722454459
GSE135251	GSM3998237	Liver aging signature	0.4860775647781669
GSE135251	GSM3998237	HSC TGF-beta signature	-0.49606235882095356
GSE135251	GSM3998237	Hepatocytes	0.19755317919322582
GSE135251	GSM3998237	Cholangiocytes	-0.25692595743903224
GSE135251	GSM3998237	B cells	-0.765439961400434
GSE135251	GSM3998237	CD4 T-cell signature	-0.9538773441837858
GSE135251	GSM3998237	CD8 T-cell signature	-0.8266591989724744
GSE135251	GSM3998237	Endothelial cells	-0.04065778061960456
GSE135251	GSM3998237	Kupffer cells	0.22356397100309977
GSE135251	GSM3998237	Macrophages	-0.5053294510178816
GSE135251	GSM3998237	Monocytes	-0.1741048109136119
GSE135251	GSM3998237	NK cells	-0.7265023850233664
GSE135251	GSM3998237	CD14+Monocytes	-0.22012759610572255
GSE135251	GSM3998237	CD16+Monocytes	-0.4981459371615509
GSE135251	GSM3998237	Macrophages C0	-1.5333882594587138
GSE135251	GSM3998237	Macrophages C1	-0.8331927729434471
GSE135251	GSM3998237	Macrophages C2	-0.3352636366090511
GSE135251	GSM3998237	Profibrotic Macrophages	0.3506586766509301
GSE135251	GSM3998238	NASH signature	-0.3318663820904179
GSE135251	GSM3998238	Fibrosis signature	-0.11237461685886253
GSE135251	GSM3998238	NAFL signature	-0.8911030006201393
GSE135251	GSM3998238	Liver aging signature	0.5764165760594548
GSE135251	GSM3998238	HSC TGF-beta signature	-1.6734077159245662
GSE135251	GSM3998238	Hepatocytes	-0.07937657074442428
GSE135251	GSM3998238	Cholangiocytes	-0.18341134384182162
GSE135251	GSM3998238	B cells	-0.11435372985153322
GSE135251	GSM3998238	CD4 T-cell signature	-0.45452977137048933
GSE135251	GSM3998238	CD8 T-cell signature	-0.21417945004668254
GSE135251	GSM3998238	Endothelial cells	0.6464480973576742
GSE135251	GSM3998238	Kupffer cells	0.6779670569496677
GSE135251	GSM3998238	Macrophages	-0.3952038564448614
GSE135251	GSM3998238	Monocytes	0.5547993830455351
GSE135251	GSM3998238	NK cells	-0.16224802117079
GSE135251	GSM3998238	CD14+Monocytes	0.8289273097809297
GSE135251	GSM3998238	CD16+Monocytes	0.7517873446706751
GSE135251	GSM3998238	Macrophages C0	-0.6159764209433976
GSE135251	GSM3998238	Macrophages C1	-0.8968627625371571
GSE135251	GSM3998238	Macrophages C2	-0.9167931966027326
GSE135251	GSM3998238	Profibrotic Macrophages	-1.1490258246594303
GSE135251	GSM3998239	NASH signature	0.8745065693696928
GSE135251	GSM3998239	Fibrosis signature	0.6987870587419878
GSE135251	GSM3998239	NAFL signature	-0.35515802711848005
GSE135251	GSM3998239	Liver aging signature	0.11793992540729524
GSE135251	GSM3998239	HSC TGF-beta signature	-0.2741910799099548
GSE135251	GSM3998239	Hepatocytes	0.3730490680024162
GSE135251	GSM3998239	Cholangiocytes	-0.18671152846605718
GSE135251	GSM3998239	B cells	0.07775298354887222
GSE135251	GSM3998239	CD4 T-cell signature	-1.1891780109633492
GSE135251	GSM3998239	CD8 T-cell signature	-1.2775215233186636
GSE135251	GSM3998239	Endothelial cells	0.0030543522781068533
GSE135251	GSM3998239	Kupffer cells	0.19996861321647363
GSE135251	GSM3998239	Macrophages	-0.15479572695119542
GSE135251	GSM3998239	Monocytes	-0.03491025010487126
GSE135251	GSM3998239	NK cells	-0.8515781859099382
GSE135251	GSM3998239	CD14+Monocytes	0.7143753215265796
GSE135251	GSM3998239	CD16+Monocytes	-1.0015308292094534
GSE135251	GSM3998239	Macrophages C0	-0.6940533246549327
GSE135251	GSM3998239	Macrophages C1	-0.7946708029271425
GSE135251	GSM3998239	Macrophages C2	0.07942079141113478
GSE135251	GSM3998239	Profibrotic Macrophages	0.4085568238815601
GSE135251	GSM3998240	NASH signature	-0.07374334740198354
GSE135251	GSM3998240	Fibrosis signature	0.0990746720910387
GSE135251	GSM3998240	NAFL signature	0.10454746704751534
GSE135251	GSM3998240	Liver aging signature	0.5268188766023469
GSE135251	GSM3998240	HSC TGF-beta signature	-0.5961131220504593
GSE135251	GSM3998240	Hepatocytes	0.23471874151571778
GSE135251	GSM3998240	Cholangiocytes	-0.14758501816564049
GSE135251	GSM3998240	B cells	-0.3894736999303554
GSE135251	GSM3998240	CD4 T-cell signature	-0.5414767869777743
GSE135251	GSM3998240	CD8 T-cell signature	-0.9175868283772377
GSE135251	GSM3998240	Endothelial cells	0.5205660204455397
GSE135251	GSM3998240	Kupffer cells	0.5212712295368099
GSE135251	GSM3998240	Macrophages	-0.17799071903877342
GSE135251	GSM3998240	Monocytes	0.5178736442169084
GSE135251	GSM3998240	NK cells	-0.9142705524698261
GSE135251	GSM3998240	CD14+Monocytes	0.8121976556738697
GSE135251	GSM3998240	CD16+Monocytes	0.17515456208458854
GSE135251	GSM3998240	Macrophages C0	-0.4861262312176587
GSE135251	GSM3998240	Macrophages C1	-0.7138307477366089
GSE135251	GSM3998240	Macrophages C2	-0.282844963845495
GSE135251	GSM3998240	Profibrotic Macrophages	-1.1094774381768147
GSE135251	GSM3998241	NASH signature	0.5735532348084982
GSE135251	GSM3998241	Fibrosis signature	0.31576617362006076
GSE135251	GSM3998241	NAFL signature	0.8211406509768758
GSE135251	GSM3998241	Liver aging signature	0.6011408951165406
GSE135251	GSM3998241	HSC TGF-beta signature	-0.01601327893107821
GSE135251	GSM3998241	Hepatocytes	0.8721946539306671
GSE135251	GSM3998241	Cholangiocytes	0.06681301976738328
GSE135251	GSM3998241	B cells	-0.030440820760216623
GSE135251	GSM3998241	CD4 T-cell signature	0.30264592835701426
GSE135251	GSM3998241	CD8 T-cell signature	0.2635185735236146
GSE135251	GSM3998241	Endothelial cells	0.01454033729369967
GSE135251	GSM3998241	Kupffer cells	0.4997330839325972
GSE135251	GSM3998241	Macrophages	0.6664199897977444
GSE135251	GSM3998241	Monocytes	0.28348972296584996
GSE135251	GSM3998241	NK cells	0.13415922111115036
GSE135251	GSM3998241	CD14+Monocytes	0.5822629450064892
GSE135251	GSM3998241	CD16+Monocytes	0.07797035464570756
GSE135251	GSM3998241	Macrophages C0	-1.036772329052673
GSE135251	GSM3998241	Macrophages C1	0.8566465797943886
GSE135251	GSM3998241	Macrophages C2	0.3757944676731551
GSE135251	GSM3998241	Profibrotic Macrophages	-0.12492228516987655
GSE135251	GSM3998242	NASH signature	1.8079454970508682
GSE135251	GSM3998242	Fibrosis signature	1.9513211220661288
GSE135251	GSM3998242	NAFL signature	0.3247726839421579
GSE135251	GSM3998242	Liver aging signature	0.0917661882663642
GSE135251	GSM3998242	HSC TGF-beta signature	1.3142969913794151
GSE135251	GSM3998242	Hepatocytes	-1.353226919358144
GSE135251	GSM3998242	Cholangiocytes	0.463849316375747
GSE135251	GSM3998242	B cells	1.1832860992926721
GSE135251	GSM3998242	CD4 T-cell signature	0.28196297996695147
GSE135251	GSM3998242	CD8 T-cell signature	-0.3226972029750951
GSE135251	GSM3998242	Endothelial cells	1.9167532363425024
GSE135251	GSM3998242	Kupffer cells	-0.8399910164592242
GSE135251	GSM3998242	Macrophages	0.6001209530002144
GSE135251	GSM3998242	Monocytes	-0.021770497419529133
GSE135251	GSM3998242	NK cells	0.10687642557597828
GSE135251	GSM3998242	CD14+Monocytes	-0.13703163326273746
GSE135251	GSM3998242	CD16+Monocytes	0.7188288167005348
GSE135251	GSM3998242	Macrophages C0	0.4845681235462837
GSE135251	GSM3998242	Macrophages C1	0.3913542737102328
GSE135251	GSM3998242	Macrophages C2	0.8323283623683247
GSE135251	GSM3998242	Profibrotic Macrophages	0.1343156456331064
GSE135251	GSM3998243	NASH signature	0.22399954176701195
GSE135251	GSM3998243	Fibrosis signature	0.1502003714518449
GSE135251	GSM3998243	NAFL signature	0.22132967889838295
GSE135251	GSM3998243	Liver aging signature	0.1528841424999517
GSE135251	GSM3998243	HSC TGF-beta signature	0.34497602378645703
GSE135251	GSM3998243	Hepatocytes	0.8623099607338797
GSE135251	GSM3998243	Cholangiocytes	-0.3751828166650036
GSE135251	GSM3998243	B cells	0.540859457374625
GSE135251	GSM3998243	CD4 T-cell signature	0.920365842396863
GSE135251	GSM3998243	CD8 T-cell signature	0.6346907666321633
GSE135251	GSM3998243	Endothelial cells	-0.011168704622522835
GSE135251	GSM3998243	Kupffer cells	-0.573608115039587
GSE135251	GSM3998243	Macrophages	-0.4120758522224994
GSE135251	GSM3998243	Monocytes	-0.21877260582132635
GSE135251	GSM3998243	NK cells	0.5189021590152848
GSE135251	GSM3998243	CD14+Monocytes	-0.5584754685102997
GSE135251	GSM3998243	CD16+Monocytes	0.28356979987429715
GSE135251	GSM3998243	Macrophages C0	0.1840407582251011
GSE135251	GSM3998243	Macrophages C1	-0.1399560252553089
GSE135251	GSM3998243	Macrophages C2	0.009918645941403403
GSE135251	GSM3998243	Profibrotic Macrophages	-0.6006267824050502
GSE135251	GSM3998244	NASH signature	-0.9094927278040374
GSE135251	GSM3998244	Fibrosis signature	-0.9236830929106359
GSE135251	GSM3998244	NAFL signature	-0.08575534463584888
GSE135251	GSM3998244	Liver aging signature	0.41398597510126883
GSE135251	GSM3998244	HSC TGF-beta signature	-0.7852478899541208
GSE135251	GSM3998244	Hepatocytes	0.3427068377139684
GSE135251	GSM3998244	Cholangiocytes	-0.2482128790819816
GSE135251	GSM3998244	B cells	0.9293820992870275
GSE135251	GSM3998244	CD4 T-cell signature	0.6739231897723396
GSE135251	GSM3998244	CD8 T-cell signature	0.6763757454327125
GSE135251	GSM3998244	Endothelial cells	-0.33583152650201276
GSE135251	GSM3998244	Kupffer cells	0.49321921831022425
GSE135251	GSM3998244	Macrophages	0.31366211852385506
GSE135251	GSM3998244	Monocytes	0.654376834913763
GSE135251	GSM3998244	NK cells	0.5282169766588786
GSE135251	GSM3998244	CD14+Monocytes	0.17439646789226754
GSE135251	GSM3998244	CD16+Monocytes	0.024491745725012268
GSE135251	GSM3998244	Macrophages C0	0.3799651845342778
GSE135251	GSM3998244	Macrophages C1	0.13115636612778903
GSE135251	GSM3998244	Macrophages C2	-0.3122734588730001
GSE135251	GSM3998244	Profibrotic Macrophages	0.21775971185808363
GSE135251	GSM3998245	NASH signature	0.241260724277367
GSE135251	GSM3998245	Fibrosis signature	0.11068974669577421
GSE135251	GSM3998245	NAFL signature	1.393372542642746
GSE135251	GSM3998245	Liver aging signature	-0.8355301573616636
GSE135251	GSM3998245	HSC TGF-beta signature	0.8451593538730559
GSE135251	GSM3998245	Hepatocytes	1.4273082621201783
GSE135251	GSM3998245	Cholangiocytes	-0.16210840019143574
GSE135251	GSM3998245	B cells	0.789901949782454
GSE135251	GSM3998245	CD4 T-cell signature	-0.07715899413138541
GSE135251	GSM3998245	CD8 T-cell signature	-0.6035518325374688
GSE135251	GSM3998245	Endothelial cells	-0.0809787639064514
GSE135251	GSM3998245	Kupffer cells	-0.3491864910778017
GSE135251	GSM3998245	Macrophages	0.349954635725775
GSE135251	GSM3998245	Monocytes	0.3023683097771738
GSE135251	GSM3998245	NK cells	-0.19992861987573785
GSE135251	GSM3998245	CD14+Monocytes	0.14105456213255785
GSE135251	GSM3998245	CD16+Monocytes	-0.26741567321837884
GSE135251	GSM3998245	Macrophages C0	-1.2665314254101994
GSE135251	GSM3998245	Macrophages C1	0.558557996127447
GSE135251	GSM3998245	Macrophages C2	0.4552904756817389
GSE135251	GSM3998245	Profibrotic Macrophages	0.6904647848663534
GSE135251	GSM3998246	NASH signature	-0.5808724707122798
GSE135251	GSM3998246	Fibrosis signature	-0.7557856165631432
GSE135251	GSM3998246	NAFL signature	-0.26457228949202405
GSE135251	GSM3998246	Liver aging signature	-0.4043844572211385
GSE135251	GSM3998246	HSC TGF-beta signature	-0.10355013747230234
GSE135251	GSM3998246	Hepatocytes	1.3065308107667877
GSE135251	GSM3998246	Cholangiocytes	-0.22153087765633664
GSE135251	GSM3998246	B cells	0.7654492946821729
GSE135251	GSM3998246	CD4 T-cell signature	0.2801649132617813
GSE135251	GSM3998246	CD8 T-cell signature	0.4995079212854904
GSE135251	GSM3998246	Endothelial cells	-0.3895926700048646
GSE135251	GSM3998246	Kupffer cells	0.16437678222431648
GSE135251	GSM3998246	Macrophages	0.2779701531680338
GSE135251	GSM3998246	Monocytes	0.46460365860116015
GSE135251	GSM3998246	NK cells	0.1826829319296901
GSE135251	GSM3998246	CD14+Monocytes	0.07847836963153054
GSE135251	GSM3998246	CD16+Monocytes	0.4157780936127103
GSE135251	GSM3998246	Macrophages C0	-0.48769366200854364
GSE135251	GSM3998246	Macrophages C1	-0.02876048080601902
GSE135251	GSM3998246	Macrophages C2	0.11598190428018935
GSE135251	GSM3998246	Profibrotic Macrophages	0.44551931314642346
GSE135251	GSM3998247	NASH signature	-0.9678755387131943
GSE135251	GSM3998247	Fibrosis signature	-1.0370484167843876
GSE135251	GSM3998247	NAFL signature	-1.3819495867584175
GSE135251	GSM3998247	Liver aging signature	-0.9028418534872509
GSE135251	GSM3998247	HSC TGF-beta signature	-1.2143238839343447
GSE135251	GSM3998247	Hepatocytes	0.37616595386823953
GSE135251	GSM3998247	Cholangiocytes	-1.6030301270347225
GSE135251	GSM3998247	B cells	-1.0975298732421377
GSE135251	GSM3998247	CD4 T-cell signature	-0.2113253356036264
GSE135251	GSM3998247	CD8 T-cell signature	0.2311786894850646
GSE135251	GSM3998247	Endothelial cells	-0.9922605561371168
GSE135251	GSM3998247	Kupffer cells	-0.4020710772290391
GSE135251	GSM3998247	Macrophages	-1.0466552761020838
GSE135251	GSM3998247	Monocytes	-1.197089777120799
GSE135251	GSM3998247	NK cells	0.20686187174739953
GSE135251	GSM3998247	CD14+Monocytes	-1.4467749820076115
GSE135251	GSM3998247	CD16+Monocytes	-0.8549027389992905
GSE135251	GSM3998247	Macrophages C0	-0.3055754075344533
GSE135251	GSM3998247	Macrophages C1	-1.312761083919784
GSE135251	GSM3998247	Macrophages C2	-0.805900859548336
GSE135251	GSM3998247	Profibrotic Macrophages	-0.7194413773235921
GSE135251	GSM3998248	NASH signature	1.1279616394135765
GSE135251	GSM3998248	Fibrosis signature	0.8438414812627929
GSE135251	GSM3998248	NAFL signature	1.8084865432048687
GSE135251	GSM3998248	Liver aging signature	1.2296039600735666
GSE135251	GSM3998248	HSC TGF-beta signature	0.8018374350765057
GSE135251	GSM3998248	Hepatocytes	0.48623212553339595
GSE135251	GSM3998248	Cholangiocytes	0.428818146645614
GSE135251	GSM3998248	B cells	0.18167210904359862
GSE135251	GSM3998248	CD4 T-cell signature	0.7140640087654543
GSE135251	GSM3998248	CD8 T-cell signature	0.8654377772802543
GSE135251	GSM3998248	Endothelial cells	0.5051958390715169
GSE135251	GSM3998248	Kupffer cells	1.3231183475630999
GSE135251	GSM3998248	Macrophages	1.0052986816049025
GSE135251	GSM3998248	Monocytes	0.8449384963652411
GSE135251	GSM3998248	NK cells	0.5956738941486549
GSE135251	GSM3998248	CD14+Monocytes	0.8517145908170959
GSE135251	GSM3998248	CD16+Monocytes	0.3898497025679083
GSE135251	GSM3998248	Macrophages C0	-0.8017448837096783
GSE135251	GSM3998248	Macrophages C1	1.117376753117192
GSE135251	GSM3998248	Macrophages C2	1.2678035850022351
GSE135251	GSM3998248	Profibrotic Macrophages	1.6984789692411657
GSE135251	GSM3998249	NASH signature	-1.2243735844142
GSE135251	GSM3998249	Fibrosis signature	-1.3750270048279534
GSE135251	GSM3998249	NAFL signature	-0.6474710954978946
GSE135251	GSM3998249	Liver aging signature	-0.7453787228292194
GSE135251	GSM3998249	HSC TGF-beta signature	-0.8313872382144195
GSE135251	GSM3998249	Hepatocytes	0.8041283526291001
GSE135251	GSM3998249	Cholangiocytes	-1.7638159440110626
GSE135251	GSM3998249	B cells	-0.36095719755647193
GSE135251	GSM3998249	CD4 T-cell signature	-0.25606354952656685
GSE135251	GSM3998249	CD8 T-cell signature	0.1020542975943196
GSE135251	GSM3998249	Endothelial cells	-0.9227705805097108
GSE135251	GSM3998249	Kupffer cells	-0.3269879361304618
GSE135251	GSM3998249	Macrophages	-0.466119185439182
GSE135251	GSM3998249	Monocytes	-0.5877505334480853
GSE135251	GSM3998249	NK cells	-0.6168768480207024
GSE135251	GSM3998249	CD14+Monocytes	-0.8759925691267656
GSE135251	GSM3998249	CD16+Monocytes	-0.6511075799990022
GSE135251	GSM3998249	Macrophages C0	-0.22170258869518647
GSE135251	GSM3998249	Macrophages C1	-0.9175554884554431
GSE135251	GSM3998249	Macrophages C2	-0.8432741647550664
GSE135251	GSM3998249	Profibrotic Macrophages	-2.333985786844484
GSE135251	GSM3998250	NASH signature	-0.1019140713758761
GSE135251	GSM3998250	Fibrosis signature	-0.32122468142704896
GSE135251	GSM3998250	NAFL signature	-0.7047836153015694
GSE135251	GSM3998250	Liver aging signature	0.10616081873846797
GSE135251	GSM3998250	HSC TGF-beta signature	-0.4707007062459126
GSE135251	GSM3998250	Hepatocytes	1.6758617875210484
GSE135251	GSM3998250	Cholangiocytes	-1.4807765144046305
GSE135251	GSM3998250	B cells	-1.1262169014921164
GSE135251	GSM3998250	CD4 T-cell signature	-0.9015287180279138
GSE135251	GSM3998250	CD8 T-cell signature	-0.9077178086841055
GSE135251	GSM3998250	Endothelial cells	-0.6901976499360734
GSE135251	GSM3998250	Kupffer cells	-0.22433878521897768
GSE135251	GSM3998250	Macrophages	-0.20004241621573712
GSE135251	GSM3998250	Monocytes	-0.5721125677796853
GSE135251	GSM3998250	NK cells	-1.0741787701055232
GSE135251	GSM3998250	CD14+Monocytes	-1.086791759178373
GSE135251	GSM3998250	CD16+Monocytes	-1.0498665319292217
GSE135251	GSM3998250	Macrophages C0	-0.8183919322529667
GSE135251	GSM3998250	Macrophages C1	-0.8416327355683324
GSE135251	GSM3998250	Macrophages C2	0.06488002717575461
GSE135251	GSM3998250	Profibrotic Macrophages	-0.2991243770574652
GSE135251	GSM3998251	NASH signature	0.5455161431219121
GSE135251	GSM3998251	Fibrosis signature	0.7695657279897897
GSE135251	GSM3998251	NAFL signature	-0.15189622642962766
GSE135251	GSM3998251	Liver aging signature	0.1471433168708627
GSE135251	GSM3998251	HSC TGF-beta signature	-0.18136521184779358
GSE135251	GSM3998251	Hepatocytes	-0.07629800256075778
GSE135251	GSM3998251	Cholangiocytes	1.045436842854527
GSE135251	GSM3998251	B cells	-0.5853636557480281
GSE135251	GSM3998251	CD4 T-cell signature	0.7050586618807901
GSE135251	GSM3998251	CD8 T-cell signature	1.0031045437629873
GSE135251	GSM3998251	Endothelial cells	-1.1732031741815208
GSE135251	GSM3998251	Kupffer cells	-1.0966654570803063
GSE135251	GSM3998251	Macrophages	-0.4413552937515853
GSE135251	GSM3998251	Monocytes	-0.8739641408993473
GSE135251	GSM3998251	NK cells	0.8510514039594081
GSE135251	GSM3998251	CD14+Monocytes	-0.8117245678877166
GSE135251	GSM3998251	CD16+Monocytes	-0.726721928847976
GSE135251	GSM3998251	Macrophages C0	0.021018543915769197
GSE135251	GSM3998251	Macrophages C1	-0.5109784415400672
GSE135251	GSM3998251	Macrophages C2	-0.1254951589457213
GSE135251	GSM3998251	Profibrotic Macrophages	-0.27821172575815356
GSE135251	GSM3998252	NASH signature	-0.3677923109459698
GSE135251	GSM3998252	Fibrosis signature	-0.6011168941239924
GSE135251	GSM3998252	NAFL signature	-0.754443886562678
GSE135251	GSM3998252	Liver aging signature	-0.5566940131107113
GSE135251	GSM3998252	HSC TGF-beta signature	-0.8245305358733086
GSE135251	GSM3998252	Hepatocytes	1.5596055892795546
GSE135251	GSM3998252	Cholangiocytes	-0.568608807077222
GSE135251	GSM3998252	B cells	-0.8004921658853946
GSE135251	GSM3998252	CD4 T-cell signature	-0.8768245785224501
GSE135251	GSM3998252	CD8 T-cell signature	-0.8296511354540685
GSE135251	GSM3998252	Endothelial cells	-0.04910243903568892
GSE135251	GSM3998252	Kupffer cells	0.15315030989037015
GSE135251	GSM3998252	Macrophages	0.37641196075928574
GSE135251	GSM3998252	Monocytes	0.43846590589273704
GSE135251	GSM3998252	NK cells	-0.3250339604167153
GSE135251	GSM3998252	CD14+Monocytes	0.48419352643586216
GSE135251	GSM3998252	CD16+Monocytes	-1.0058949631955727
GSE135251	GSM3998252	Macrophages C0	-0.16827982897764374
GSE135251	GSM3998252	Macrophages C1	-0.03194371332350224
GSE135251	GSM3998252	Macrophages C2	-0.17111144142610002
GSE135251	GSM3998252	Profibrotic Macrophages	0.0836465353393855
GSE135251	GSM3998253	NASH signature	0.6900003266006174
GSE135251	GSM3998253	Fibrosis signature	1.2736743172466214
GSE135251	GSM3998253	NAFL signature	0.026828947969435565
GSE135251	GSM3998253	Liver aging signature	0.21699521014012485
GSE135251	GSM3998253	HSC TGF-beta signature	-0.21341478229178124
GSE135251	GSM3998253	Hepatocytes	-0.1928251747685306
GSE135251	GSM3998253	Cholangiocytes	1.9276823099075577
GSE135251	GSM3998253	B cells	-1.3708083093920271
GSE135251	GSM3998253	CD4 T-cell signature	-1.21868814278016
