dataset_id	sample_id	endotype_1	endotype_2	endotype_3
GSE162694	GSM4957322	0.08572313630954342	0.9068043701845013	0.7196923915873185
GSE162694	GSM4957324	-0.18548920857812867	-0.11966028495777216	-1.039935836044122
GSE162694	GSM4957325	-1.445578208398588	-1.2630579089028935	-1.5327218815343842
GSE162694	GSM4957327	-1.5451365463353932	-0.5112535026148725	-1.1296193194100568
GSE162694	GSM4957328	-1.3397029048436424	-1.1225249580415722	-1.5235254033210672
GSE162694	GSM4957329	-1.0340696934670428	0.18491459225021062	0.33923585477630547
GSE162694	GSM4957332	-0.5417701339687123	-0.3031467155951778	-0.1984478757228287
GSE162694	GSM4957333	-0.7638609226802313	0.15429379781190958	-0.650532261556049
GSE162694	GSM4957334	-1.1211390240560009	-0.47110943077935585	-1.3380058603069327
GSE162694	GSM4957335	1.4433661245384801	2.219431083412405	1.5062274973971448
GSE162694	GSM4957337	1.3211771703176516	-0.9841595827635444	-2.1269149135685086
GSE162694	GSM4957338	1.1286990205421459	0.027682853095756348	-0.5618188068330967
GSE162694	GSM4957339	0.0065189165072580815	1.9773393470173557	1.219128382545663
GSE162694	GSM4957340	1.518721438836883	0.7541875422399885	0.11687921283868387
GSE162694	GSM4957341	0.29147249749019805	2.1104863886783605	1.636518575119526
GSE162694	GSM4957342	0.21021688039779265	2.0421529770773796	1.5196866012384662
GSE162694	GSM4957343	0.6728602134685694	0.9459307598405943	0.8901633207426447
GSE162694	GSM4957344	0.221489948446725	0.030922170257264577	0.0549977103608876
GSE162694	GSM4957345	0.3200317744414931	0.22487182213370874	-0.04002927821043145
GSE162694	GSM4957346	0.6778920349999383	1.561197421534148	1.1579769274348644
GSE162694	GSM4957347	-1.7735339678173476	-0.8105184726739774	-1.1520505815444426
GSE162694	GSM4957348	0.5147892514767294	0.20846543402921666	0.2466391466220451
GSE162694	GSM4957349	1.0791244255019965	-2.918060883365512	-2.890212827082339
GSE162694	GSM4957350	-0.3115596058733033	0.28087538548312646	-0.058248933819253806
GSE162694	GSM4957351	-0.6462591544808879	0.5760199921809869	0.02324330312074104
GSE162694	GSM4957352	-1.6793711229156725	-0.1860154427998203	-1.2368284861341212
GSE162694	GSM4957353	0.4656719742994903	-1.2673283774958646	-1.3393510799422317
GSE162694	GSM4957354	1.1057214054126214	-1.4155652375388084	-1.2444044893738422
GSE162694	GSM4957355	0.5881669390090514	0.04984629534993038	-0.47581811024552945
GSE162694	GSM4957356	1.101434717266909	0.33293936729656187	0.5559789810043417
GSE162694	GSM4957357	-0.24562159748923895	-0.8638026191128421	-0.8344955534186255
GSE162694	GSM4957359	-0.09415007297695174	-1.507309115121327	-1.0799736612599362
GSE162694	GSM4957360	-0.41528186696217784	-0.8519322974219015	-0.5944138715041918
GSE162694	GSM4957361	-1.4434287441457907	-0.2869636042987539	-1.4285878416229922
GSE162694	GSM4957362	-0.8880138872905953	-0.15349357397818994	-0.9023248298521132
GSE162694	GSM4957363	0.07200249853801209	-0.11934766027034333	0.290934211405415
GSE162694	GSM4957364	-0.6074028637344243	-0.44233175348283427	-0.05817342125362362
GSE162694	GSM4957365	1.7568054096711048	2.118670417216303	2.0674196442484947
GSE162694	GSM4957366	3.0321010074897687	-3.9762295593474977	-2.5081569612702523
GSE162694	GSM4957367	1.1490001163976167	0.012807587035257325	1.4641137870402459
GSE162694	GSM4957368	1.3088075151847232	-0.7693499024395495	0.7179554052681095
